Gene,Entrez,Fold change
KLHL9,55958,0.3026158
KLK1,3816,0.1299659
KLK10,5655,-0.3291199
KLK11,11012,-1.1242583
KLK12,43849,0.1002745
KLK13,26085,0.1784482
KLK14,43847,0.3660542
KLK15,55554,-0.0657239
KLK2,3817,0.5041093
KLK3,354,0.5836209
KLK5,25818,-0.250769
KLK6,5653,-0.170645
KLK7,5650,-1.0182637
KLK8,11202,0.0190727
KLKB1,3818,0.647743
KLRAP1,10748,0.3831998
KLRB1,3820,0.1709849
KLRC3,3823,1.101914
KLRC4,8302,0.2966901
KLRD1,3824,-0.442492
KLRF1,51348,0.0380767
KLRG1,10219,-0.0299741
KLRK1,22914,0.4442216
KMO,8564,0.2815571
KMT2A,4297,0.3488876
KMT2B,9757,0.7067099
KMT2D,8085,-0.1588659
KNG1,3827,0.6618927
KNOP1,400506,0.5879913
KNTC1,9735,-0.1499902
KPNA1,3836,0.1349535
KPNA2,3838,-0.1178672
KPNA3,3839,-0.044587
KPNA4,3840,-0.2410878
KPNA5,3841,-0.4124435
KPNA6,23633,-0.0651303
KPNB1,3837,-0.3551735
KPTN,11133,0.6119328
KRAS,3845,-0.2045665
KRBOX4,55634,0.2017643
KRCC1,51315,0.0572386
KREMEN2,79412,0.2407708
KRI1,65095,0.899511
KRIT1,889,-0.092588
KRR1,11103,-0.0309138
KRT1,3848,-0.1944121
KRT10,3858,-0.8192432
KRT12,3859,0.2765457
KRT13,3860,0.1016
KRT14,3861,-0.220619
KRT15,3866,0.1500572
KRT16,3868,-0.2234371
KRT17,3872,-0.5270394
KRT18,3875,0.2533919
KRT19,3880,0.0240846
KRT19P2,160313,0.6286536
KRT2,3849,0.0179834
KRT20,54474,0.2582958
KRT23,25984,-0.2692079
KRT24,192666,-0.0295751
KRT3,3850,-0.7315147
KRT31,3881,0.1146187
KRT32,3882,-0.1942988
KRT33A,3883,0.0799886
KRT33B,3884,0.2453957
KRT34,3885,0.1626779
KRT35,3886,0.2744643
KRT36,8689,0.4155089
KRT37,8688,-0.1318013
KRT38,8687,-0.0412959
KRT4,3851,0.4906096
KRT5,3852,0.1025005
KRT6A,3853,-0.785348
KRT6B,3854,-0.6447148
KRT7,3855,0.8310177
KRT75,9119,-0.4482375
KRT76,51350,0.4235832
KRT8,3856,0.3232972
KRT81,3887,0.0450885
KRT83,3889,-0.3042967
KRT84,3890,0.5063444
KRT85,3891,0.2767117
KRT8P12,90133,0.3109021
KRT9,3857,0.0789193
KRTAP1-1,81851,0.4652958
KRTAP1-3,81850,0.4336833
KRTAP2-4,85294,0.7606958
KRTAP4-7,100132476,-0.6633895
KRTAP5-8,57830,0.0915448
KRTAP5-9,3846,-0.1489152
KRTAP9-9,81870,0.530018
KSR1,8844,-0.5131155
KTN1,3895,-0.0760177
KXD1,79036,0.3013285
KYNU,8942,0.5695982
L1CAM,3897,-0.8699731
L1TD1,54596,-0.0549106
L2HGDH,79944,0.7785582
L3MBTL1,26013,1.0145121
LACTB2,51110,-0.08669
LAD1,3898,0.1738094
LAG3,3902,-0.0422755
LAGE3,8270,0.3993209
LAIR1,3903,0.5441183
LAIR2,3904,-0.346427
LALBA,3906,0.5766598
LAMA1,284217,0.4091394
LAMA2,3908,0.4912171
LAMA3,3909,0.0738656
LAMA4,3910,-0.4887261
LAMA5,3911,0.0227768
LAMB1,3912,0.4083207
LAMB2,3913,0.5533682
LAMB3,3914,-0.4194439
LAMB4,22798,0.1428785
LAMC1,3915,-0.254486
LAMC2,3918,0.2142479
LAMC3,10319,0.4029459
LAMP1,3916,0.3964536
LAMP2,3920,-0.0827078
LAMP3,27074,-0.152151
LAMP5,24141,-0.3564633
LAMTOR2,28956,-0.3464518
LAMTOR3,8649,-0.2895149
LAMTOR5,10542,-0.4936239
LANCL1,10314,-0.0404285
LANCL2,55915,0.0095089
LAP3,51056,-0.1516137
LAPTM4A,9741,-0.2721282
LAPTM4B,55353,-0.47098
LAPTM5,7805,0.3018581
LARGE,9215,-0.3646479
LARP1,23367,0.3140595
LARP4,113251,0.1640406
LARP4B,23185,-0.3951683
LARP6,55323,-0.1749451
LARP7,51574,0.1642696
LARS,51520,0.2118018
LARS2,23395,0.5898902
LAS1L,81887,0.7615139
LASP1,3927,-0.1910268
LAT2,7462,-0.4142062
LATS1,9113,0.4139384
LAX1,54900,0.0989005
LBH,81606,-0.1304476
LBP,3929,-0.3656584
LBR,3930,0.0177782
LBX1,10660,-0.1275572
LCAT,3931,0.7268624
LCE2B,26239,-0.3294317
LCK,3932,0.3457973
LCMT1,51451,0.3109079
LCMT2,9836,0.2906724
LCN1,3933,-0.0075341
LCN2,3934,-0.1481364
LCP1,3936,0.0214899
LCP2,3937,-0.641373
LCT,3938,0.2268433
LDB1,8861,0.5771558
LDB2,9079,-0.6427726
LDB3,11155,0.6587216
LDHA,3939,-0.6011718
LDHAL6B,92483,-0.086936
LDHB,3945,0.090268
LDHC,3948,-0.2524913
LDLR,3949,0.4643244
LDLRAD4,753,-0.3093666
LDLRAP1,26119,0.5142599
LDOC1,23641,0.077851
LECT1,11061,0.1976391
LECT2,3950,-0.6007472
LEF1,51176,-0.5640916
LEFTY1,10637,0.2556675
LEFTY2,7044,0.4912621
LEMD3,23592,-0.1227787
LENEP,55891,-0.4175063
LEP,3952,-0.5986661
LEPR,3953,-0.8110223
LEPRE1,64175,0.2399776
LEPREL1,55214,0.0977032
LEPREL2,10536,0.1719747
LEPREL4,10609,0.4989913
LEPROT,54741,-0.5231234
LEPROTL1,23484,-0.3551348
LETM1,3954,0.3740686
LETMD1,25875,0.0004205
LFNG,3955,-0.1904828
LGALS1,3956,0.1934486
LGALS13,29124,-0.1352832
LGALS14,56891,-0.0230302
LGALS2,3957,-0.0976828
LGALS3,3958,-0.6013663
LGALS3BP,3959,0.2902386
LGALS4,3960,0.2117833
LGALS8,3964,-1.1039224
LGALS9,3965,0.5637125
LGALSL,29094,-0.0184001
LGI1,9211,-0.4567535
LGI2,55203,0.838456
LGMN,5641,0.7532836
LGR4,55366,0.1307594
LGR5,8549,0.1723233
LGSN,51557,-0.5433717
LHB,3972,-0.2407475
LHCGR,3973,-0.4819976
LHFP,10186,-0.1293253
LHFPL2,10184,-0.1847597
LHPP,64077,0.0517855
LHX1,3975,0.6242866
LHX2,9355,-0.4582756
LHX3,8022,0.0251953
LHX5,64211,0.3941224
LHX6,26468,-0.0838589
LIAS,11019,0.0884283
LIF,3976,-1.0829962
LIFR,3977,-0.2961087
LIG1,3978,0.3832195
LIG3,3980,-0.1572277
LIG4,3981,-0.1066313
LILRA1,11024,-0.3263806
LILRA2,11027,-0.5447393
LILRA3,11026,0.0327567
LILRA4,23547,0.7542049
LILRA5,353514,0.3903479
LILRA6,79168,-0.2173202
LILRB1,10859,0.5143435
LILRB2,10288,-0.3904623
LILRB3,11025,0.294028
LILRB4,11006,0.4194076
LILRB5,10990,-0.6398783
LILRP2,79166,-0.5347492
LIM2,3982,0.2549998
LIMA1,51474,-0.4104548
LIMCH1,22998,-0.4303988
LIMD1,8994,0.3625201
LIMD2,80774,-0.2504973
LIME1,54923,0.4272466
LIMK1,3984,0.5972938
LIMK2,3985,0.1910218
LIMS1,3987,-0.552986
LIMS2,55679,0.4351517
LIMS3,96626,0.112466
LIN28A,79727,-0.6752599
LIN37,55957,0.2804534
LIN7A,8825,-0.6580372
LIN7B,64130,-0.0035208
LIN7C,55327,0.1026526
LINC00094,266655,0.4380799
LINC00115,79854,-0.3820239
LINC00260,84719,-1.0288026
LINC00302,388699,0.1425527
LINC00312,29931,-0.2318507
LINC00328,51152,0.9713307
LINC00339,29092,0.5925956
LINC00341,79686,-0.1906639
LINC00342,150759,-0.0597049
LINC00472,79940,0.0521986
LINC00474,58483,0.0192588
LINC00483,55018,-0.0501844
LINC00563,100861554,0.0533146
LINC00574,80069,0.7518833
LINC00588,26138,0.5121299
LINC00597,81698,-0.5921236
LINC00599,157627,0.5330306
LINC00623,728855,-0.0369037
LINC00652,29075,-0.2884204
LINC00663,284440,0.0403539
LINC00667,339290,0.1848605
LINC00894,100272228,0.0291099
LINC00939,400084,0.6357638
LINC00950,92973,0.6018444
LINC00963,100506190,0.1998364
LINC01136,730227,0.2248215
LINC01260,79015,-0.3685267
LINC01278,92249,0.2731733
LINC01314,100996492,-0.2413004
LINC01361,101927498,0.2366429
LINC01482,101928104,0.2360018
LINS,55180,0.4423785
LIPA,3988,-0.0709709
LIPC,3990,-0.1036988
LIPE,3991,-0.1282125
LIPF,8513,0.3532074
LIPG,9388,-0.0154393
LIPT1,51601,0.0745895
LITAF,9516,-0.4654088
LLGL1,3996,0.4897691
LLGL2,3993,0.4025345
LLPH,84298,0.1113388
LMAN1,3998,0.5256127
LMAN1L,79748,0.1315267
LMAN2,10960,0.3458628
LMAN2L,81562,0.3894764
LMBR1L,55716,0.4840819
LMBRD1,55788,-0.6050279
LMCD1,29995,0.0752969
LMF1,64788,0.3807354
LMF2,91289,0.1518508
LMNA,4000,-0.1999956
LMNB1,4001,0.7645574
LMNB2,84823,0.642203
LMO1,4004,0.0140973
LMO2,4005,-0.1043503
LMO3,55885,0.0936496
LMO4,8543,-0.2448357
LMO7,4008,-0.3249293
LMOD1,25802,0.8037297
LMTK2,22853,-0.2612246
LMX1B,4010,0.4325712
LNPEP,4012,-0.0030323
LOC100127886,100127886,-0.3768964
LOC100127972,100127972,-0.5585116
LOC100129361,100129361,-0.0799542
LOC100129648,100129648,-0.1924067
LOC100129973,100129973,-0.0872608
LOC100130331,100130331,-0.224164
LOC100130741,100130741,0.3854767
LOC100131298,100131298,0.5946845
LOC100131510,100131510,-0.4973996
LOC100131532,100131532,-0.0159934
LOC100272216,100272216,0.5805787
LOC100286895,100286895,0.4026966
LOC100287076,100287076,-0.2459928
LOC100287387,100287387,-0.3531271
LOC100287590,100287590,0.3955112
LOC100287927,100287927,0.2593778
LOC100288939,100288939,-0.1102273
LOC100289109,100289109,-0.0671472
LOC100290070,100290070,0.2779897
LOC100293553,100293553,-0.1292732
LOC100293559,100293559,-0.0131293
LOC100293561,100293561,-0.515548
LOC100294145,100294145,0.1625402
LOC100420758,100420758,-0.0375868
LOC100505650,100505650,0.966247
LOC100505960,100505960,0.2712033
LOC100506002,100506002,0.1899455
LOC100506162,100506162,0.0474711
LOC100506571,100506571,0.0446079
LOC100506699,100506699,-0.1698831
LOC100506935,100506935,-0.3741723
LOC100507009,100507009,0.0114081
LOC100507164,100507164,-0.4093089
LOC100507284,100507284,0.6291347
LOC100507328,100507328,-0.1110608
LOC100507397,100507397,0.989938
LOC100507424,100507424,-0.0737753
LOC100507619,100507619,-0.1813025
LOC100507620,100507620,0.2036476
LOC100507630,100507630,0.2801145
LOC100508797,100508797,-0.1072864
LOC100510224,100510224,-1.4810362
LOC100510292,100510292,0.0444348
LOC101926913,101926913,0.4971637
LOC101927181,101927181,-0.0010079
LOC101927770,101927770,0.4032391
LOC101929073,101929073,-0.0470821
LOC101929148,101929148,0.6176184
LOC101929550,101929550,-0.112705
LOC103344931,103344931,-0.0239695
LOC145678,145678,0.1174405
LOC155060,155060,0.2745592
LOC157562,157562,0.9540417
LOC1720,1720,0.0720882
LOC202181,202181,0.2543777
LOC220077,220077,0.0371634
LOC254896,254896,0.2696295
LOC257152,257152,-0.2551135
LOC283683,283683,-0.5575819
LOC284244,284244,-0.3915869
LOC389906,389906,0.5433966
LOC399491,399491,0.2087048
LOC440434,440434,-0.1971838
LOC440792,440792,0.3037878
LOC441204,441204,0.4572417
LOC441601,441601,0.9212695
LOC51145,51145,0.4057806
LOC57399,57399,-0.0040195
LOC644450,644450,0.8329366
LOC646934,646934,-0.1922767
LOC647070,647070,0.7778138
LOC652147,652147,0.2710391
LOC729164,729164,0.1143229
LOC730101,730101,0.0406306
LOC79160,79160,0.3896176
LOC79999,79999,-0.0509412
LOC81691,81691,0.5905576
LOC93432,93432,-0.3946303
LONP1,9361,0.5098074
LONP2,83752,-0.4757665
LONRF3,79836,0.3244586
LOR,4014,-0.2711858
LOX,4015,-0.4989499
LOXL1,4016,0.0903823
LOXL2,4017,0.4712572
LOXL3,84695,0.3142227
LPA,4018,-0.333024
LPAL2,80350,0.1462437
LPAR2,9170,0.214813
LPAR3,23566,0.4262802
LPAR4,2846,0.3700687
LPAR6,10161,-0.0013017
LPCAT1,79888,0.4003298
LPCAT3,10162,-0.0617067
LPCAT4,254531,1.3831076
LPGAT1,9926,-0.0228233
LPHN1,22859,0.267576
LPHN2,23266,-0.2203866
LPHN3,23284,-0.5455172
LPIN1,23175,0.3632391
LPIN2,9663,-0.1171595
LPL,4023,-0.6503061
LPO,4025,0.5129765
LPP,4026,-0.3232923
LPPR1,54886,0.2101727
LPPR2,64748,0.3328729
LPPR3,79948,1.0236735
LPPR4,9890,0.0842208
LPXN,9404,-0.1972586
LRAT,9227,-0.2321821
LRBA,987,-0.2830872
LRCH1,23143,-0.0273887
LRCH3,84859,0.0130547
LRCH4,4034,-0.5943364
LRFN3,79414,0.7493208
LRFN4,78999,0.2958366
LRIF1,55791,-0.1367309
LRIG1,26018,-0.19891
LRIG2,9860,0.0521719
LRIT1,26103,0.1192357
LRMP,4033,-0.4499197
LRP1,4035,0.6767896
LRP10,26020,0.0530432
LRP12,29967,-0.2174506
LRP1B,53353,-0.3389306
LRP2,4036,0.2044497
LRP2BP,55805,0.3290673
LRP3,4037,0.7503913
LRP4,4038,-0.0075924
LRP5,4041,0.1201972
LRP5L,91355,0.6084109
LRP6,4040,0.4376209
LRP8,7804,0.3428676
LRPAP1,4043,0.2242123
LRPPRC,10128,-0.3515488
LRRC1,55227,0.2317461
LRRC14,9684,1.1328041
LRRC15,131578,-0.4871809
LRRC16A,55604,0.0860043
LRRC17,10234,0.0409517
LRRC19,64922,0.2082838
LRRC2,79442,0.1137158
LRRC20,55222,0.2232667
LRRC23,10233,0.1598367
LRRC3,81543,0.4300558
LRRC31,79782,-0.6877238
LRRC32,2615,-0.2490606
LRRC36,55282,-0.6131124
LRRC37A3,374819,-0.0395722
LRRC37A4P,55073,0.3153154
LRRC37BP1,147172,-0.6388105
LRRC40,55631,-0.1889984
LRRC41,10489,0.2080193
LRRC42,115353,-0.1398471
LRRC47,57470,-0.0016424
LRRC48,83450,0.2703935
LRRC49,54839,-0.00713
LRRC59,55379,-0.2791375
LRRC6,23639,0.4132714
LRRC61,65999,0.2467866
LRRC75B,388886,-0.2695957
LRRC8B,23507,0.2773235
LRRC8D,55144,0.1094909
LRRC8E,80131,-0.2147355
LRRFIP1,9208,0.2014892
LRRFIP2,9209,0.1265793
LRRK1,79705,-0.0112722
LRRN2,10446,1.1113856
LRRN3,54674,0.3348628
LRRTM2,26045,-0.011225
LRRTM4,80059,0.1103839
LRTM1,57408,-0.1399293
LSAMP,4045,0.3025576
LSG1,55341,0.5307521
LSM1,27257,0.2027912
LSM12,124801,0.462577
LSM14A,26065,0.207667
LSM14B,149986,0.3707658
LSM2,57819,0.3577016
LSM3,27258,-0.4147607
LSM4,25804,0.5501536
LSM5,23658,-0.2228535
LSM6,11157,-0.2414566
LSM7,51690,0.3455866
LSM8,51691,-0.2962789
LSP1,4046,0.0276761
LSR,51599,0.985236
LSS,4047,0.2192741
LST1,7940,0.5708635
LTA,4049,0.2390704
LTA4H,4048,0.1867506
LTB,4050,0.2019019
LTB4R,1241,0.8537768
LTB4R2,56413,0.4670573
LTBP1,4052,-0.2735773
LTBP2,4053,-0.1365206
LTBP3,4054,0.9974482
LTBP4,8425,0.5113436
LTBR,4055,0.4152449
LTC4S,4056,0.1408001
LTF,4057,0.1256964
LTK,4058,0.27138
LTN1,26046,-0.1526244
LUC7L,55692,0.5175626
LUC7L2,100996928,-0.2898277
LUC7L3,51747,0.1910522
LUM,4060,-0.5362517
LUZP1,7798,0.2795842
LUZP2,338645,-0.3630322
LUZP4,51213,0.0302628
LXN,56925,-0.1140821
LY6D,8581,0.1721739
LY6E,4061,0.3277222
LY6G5C,80741,0.0055343
LY6G6C,80740,-0.4219509
LY6G6D,58530,0.0296002
LY6G6E,79136,-0.3843267
LY6H,4062,-0.0655491
LY75,4065,-0.4558008
LY86,9450,0.0180777
LY9,4063,1.5952908
LY96,23643,-0.225407
LYL1,4066,0.2392578
LYN,4067,-0.4414191
LYPD1,116372,0.3674034
LYPD3,27076,-0.0438644
LYPLA1,10434,-0.1768063
LYPLA2,11313,0.2272353
LYPLA2P1,653639,0.2708806
LYRM1,57149,0.0412076
LYRM2,57226,-0.7915136
LYRM4,57128,0.262075
LYRM9,201229,-0.0419013
LYST,1130,-0.2753444
LYVE1,10894,-0.4058849
LYZ,4069,0.2432134
LYZL6,57151,-0.0246075
LZTFL1,54585,0.1272888
LZTR1,8216,0.041174
LZTS1,11178,0.5454033
LZTS3,9762,0.3193461
M6PR,4074,-0.4977532
MAB21L1,4081,0.1841183
MAB21L2,10586,-0.3181431
MACF1,23499,-0.3391361
MACROD1,28992,0.5927103
MAD1L1,8379,0.6275301
MAD2L1,4085,0.1351941
MAD2L1BP,9587,0.079369
MADCAM1,8174,0.1236238
MADD,8567,0.0747733
MAEA,10296,0.1613268
MAF,4094,0.2261631
MAFB,9935,0.1149953
MAFF,23764,-0.6854832
MAFG,4097,0.1753475
MAFK,7975,0.7402472
MAG,4099,0.6037048
MAGEA1,4100,-0.3191354
MAGEA10,4109,0.2983328
MAGEA11,4110,0.8908464
MAGEA12,4111,0.5752954
MAGEA3,4102,-0.9128925
MAGEA4,4103,0.2767687
MAGEA5,4104,0.4484593
MAGEA6,4105,-0.5554741
MAGEA8,4107,-0.0678606
MAGEB1,4112,-0.0281246
MAGEB2,4113,-0.1091328
MAGEB3,4114,0.3223073
MAGEB4,4115,0.3476406
MAGEC1,9947,-0.3869301
MAGEC2,51438,0.0907942
MAGEC3,139081,1.0553392
MAGED1,9500,0.2213754
MAGED2,10916,0.3570628
MAGEF1,64110,-0.4945136
MAGEH1,28986,-0.3528991
MAGEL2,54551,-0.0211186
MAGI1,9223,-0.1291715
MAGI2,9863,0.168146
MAGIX,79917,0.0480975
MAGOH,4116,-0.4930988
MAGOHB,55110,0.3906741
MAGT1,84061,-0.3076604
MAK,4117,-0.5750106
MAK16,84549,0.0847763
MAL,4118,-0.0707677
MALL,7851,0.0910972
MALT1,10892,-0.6337569
MAML1,9794,-0.0288451
MAML3,55534,0.3780556
MAMLD1,10046,-0.0740772
MAN1A1,4121,0.0555862
MAN1A2,10905,-0.7599991
MAN1B1,11253,0.6222158
MAN1C1,57134,0.1443099
MAN2A1,4124,0.2813583
MAN2A2,4122,-0.0556852
MAN2B1,4125,0.352738
MAN2B2,23324,0.1867489
MAN2C1,4123,0.4941333
MANBA,4126,-0.0016523
MANEA,79694,-0.1955841
MANF,7873,0.0937417
MANSC1,54682,-0.0273251
MAOA,4128,-0.2519189
MAOB,4129,0.0930491
MAP1A,4130,-0.1449839
MAP1B,4131,-0.6606811
MAP1LC3B,81631,-0.4762549
MAP1LC3C,440738,-0.1912473
MAP1S,55201,0.879986
MAP2,4133,-0.2886098
MAP2K1,5604,-0.2562919
MAP2K2,5605,0.5141502
MAP2K3,5606,-0.320811
MAP2K4,6416,-0.3378416
MAP2K5,5607,0.566006
MAP2K6,5608,0.2701461
MAP2K7,5609,0.4130538
MAP3K1,4214,0.1306638
MAP3K10,4294,0.3751154
MAP3K11,4296,-0.0013066
MAP3K12,7786,0.496367
MAP3K13,9175,0.249857
MAP3K14,9020,0.1403479
MAP3K19,80122,0.4170337
MAP3K2,10746,0.1946386
MAP3K3,4215,0.2906437
MAP3K4,4216,0.2466528
MAP3K5,4217,0.2858336
MAP3K6,9064,0.836998
MAP3K7,6885,0.2758083
MAP3K7CL,56911,-0.1728061
MAP3K8,1326,-0.1148071
MAP3K9,4293,-0.1204127
MAP4,4134,0.6067242
MAP4K1,11184,0.7884759
MAP4K2,5871,0.0487616
MAP4K3,8491,-0.065777
MAP4K4,9448,0.117217
MAP4K5,11183,-0.7816061
MAP6D1,79929,0.3546665
MAP7,9053,-0.6140914
MAP7D1,55700,-0.1613103
MAP7D3,79649,0.4069791
MAP9,79884,-0.4080881
MAPK1,5594,0.1871734
MAPK10,5602,0.1984519
MAPK11,5600,0.3627033
MAPK13,5603,0.3180078
MAPK14,1432,-0.3115761
MAPK1IP1L,93487,-0.5082688
MAPK3,5595,0.0918448
MAPK4,5596,0.1718514
MAPK6,5597,-0.2554313
MAPK7,5598,-0.1160476
MAPK8,5599,-0.0576267
MAPK8IP1,9479,0.7269324
MAPK8IP2,23542,0.4227399
MAPK8IP3,23162,0.2095374
MAPK9,5601,-0.2325925
MAPKAP1,79109,0.4971672
MAPKAPK2,9261,-0.5997129
MAPKAPK3,7867,0.1963008
MAPKAPK5,8550,-0.4816724
MAPKAPK5-AS1,51275,0.1008009
MAPKBP1,23005,0.01964
MAPRE1,22919,-0.3717183
MAPRE2,10982,0.3984825
MAPRE3,22924,0.3536783
MAPT,4137,0.8159813
MARCKS,4082,-0.6413197
MARCKSL1,65108,0.1837667
MARCO,8685,0.4398274
MARK1,4139,-0.2484249
MARK2,2011,1.287925
MARK3,4140,0.2408527
MARK4,57787,0.0809538
MARS,4141,0.5834037
MAS1,4142,-0.0680464
MASP1,5648,0.2687173
MASP2,10747,-0.8024825
MAST1,22983,0.3715283
MAST2,23139,0.4740678
MAST3,23031,0.8351224
MAST4,375449,0.1503426
MAT1A,4143,0.1664299
MAT2A,4144,0.4614628
MAT2B,27430,-0.4047984
MATK,4145,0.6906277
MATN1,4146,0.521745
MATN2,4147,-0.2387303
MATN3,4148,0.6486672
MATN4,8785,1.0270937
MATR3,9782,-0.4246072
MAU2,23383,0.3724201
MAVS,57506,0.1028916
MAX,4149,-0.3443979
MAZ,4150,-0.2332411
MB,4151,-0.0634838
MBD1,4152,0.3468827
MBD2,8932,-0.7194963
MBD3,53615,0.6664162
MBD4,8930,0.3142596
MBD5,55777,-0.0859524
MBIP,51562,0.2095512
MBL1P,8512,0.3948209
MBL2,4153,0.2203711
MBNL1,4154,0.8913945
MBNL2,10150,-0.7993091
MBNL3,55796,0.0107064
MBOAT2,129642,0.0755527
MBOAT7,79143,0.0322344
MBP,4155,-0.3366203
MBTD1,54799,0.465815
MBTPS1,8720,-0.2630048
MBTPS2,51360,-0.4083327
MC1R,4157,0.1056793
MC2R,4158,0.3865801
MC3R,4159,0.9764082
MC4R,4160,-0.1992173
MC5R,4161,0.0579128
MCAM,4162,0.3225528
MCAT,27349,0.2482247
MCC,4163,-0.1325537
MCCC1,56922,-0.0141821
MCCC2,64087,-0.3143504
MCF2,4168,0.9562448
MCF2L,23263,0.4506271
MCF2L2,23101,-0.0418204
MCF2L-AS1,100289410,-0.177307
MCFD2,90411,-0.454905
MCHR1,2847,0.1525049
MCL1,4170,-0.5312865
MCM10,55388,-0.1501818
MCM2,4171,0.3193498
MCM3,4172,0.1725814
MCM3AP,8888,0.7939183
MCM3AP-AS1,114044,0.2011076
MCM4,4173,-0.2403336
MCM5,4174,0.9450207
MCM6,4175,0.3732951
MCM7,4176,0.7183233
MCM9,254394,0.1197364
MCMBP,79892,-0.0114936
MCOLN1,57192,0.275153
MCOLN3,55283,-0.4386866
MCPH1,79648,0.2847964
MCRS1,10445,0.7953379
MCTP1,79772,0.0991066
MCTP2,55784,-0.0843027
MCTS1,28985,-0.376716
MCUR1,63933,-0.1913306
MDC1,9656,0.3757759
MDFI,4188,-0.1884027
MDFIC,29969,-0.3232559
MDH1,4190,-0.2155199
MDH2,4191,0.1839482
MDK,4192,0.5765761
MDM1,56890,0.4953984
MDM2,4193,0.6122723
MDM4,4194,-0.1509977
MDN1,23195,0.2626193
ME1,4199,0.0737117
ME2,4200,0.6226424
ME3,10873,0.3929496
MEA1,4201,0.0118448
MEAF6,64769,-0.0702697
MECOM,2122,0.3855674
MECP2,4204,-0.8365755
MECR,51102,0.1074744
MED1,5469,0.3081965
MED12,9968,-0.4344677
MED13,9969,-0.1207975
MED13L,23389,-0.1367832
MED14,9282,-0.253919
MED15,51586,0.607927
MED16,10025,1.0644241
MED17,9440,-0.1065511
MED18,54797,0.422331
MED20,9477,0.1050838
MED21,9412,0.121844
MED22,6837,0.328555
MED23,9439,-0.1501798
MED24,9862,0.1924177
MED25,81857,-1.2296757
MED27,9442,0.5958797
MED28,80306,-0.1540601
MED31,51003,-0.0581453
MED4,29079,0.0350064
MED6,10001,-0.5781989
MED7,9443,-0.2126335
MED8,112950,0.3090803
MED9,55090,0.19687
MEF2A,4205,-0.2646671
MEF2BNB,729991,0.1021729
MEF2C,4208,-0.3831626
MEF2D,4209,0.5771386
MEFV,4210,-0.1506345
MEG3,55384,0.3660782
MEGF6,1953,-0.2747298
MEGF8,1954,-0.5800747
MEGF9,1955,-0.166716
MEIS1,4211,-0.0708838
MEIS2,4212,0.0075065
MEIS3P1,4213,0.1361557
MELK,9833,0.327583
MEN1,4221,0.4414318
MEOX1,4222,-0.3359965
MEOX2,4223,1.1850839
MEP1A,4224,0.4635499
MEP1B,4225,0.5551947
MEPCE,56257,-0.0010808
MEPE,56955,0.135387
MERTK,10461,0.452068
MEST,4232,0.2852883
MET,4233,-0.2407368
METAP1,23173,0.0105353
METAP2,10988,-0.3418519
METRN,79006,-0.0415327
METTL1,4234,0.247815
METTL10,399818,0.5048329
METTL13,51603,0.3058488
METTL16,79066,0.1391875
METTL17,64745,0.2600731
METTL18,92342,-0.1186378
METTL21B,25895,-0.0048124
METTL22,79091,0.1744722
METTL2B,55798,0.0954729
METTL3,56339,0.0543355
METTL4,64863,0.1638373
METTL5,29081,-0.7339178
METTL7A,25840,-0.3160255
METTL8,79828,0.461936
METTL9,51108,-0.1506251
MEX3C,51320,-0.139822
MEX3D,399664,0.1771742
MFAP1,4236,0.0214637
MFAP2,4237,0.6944321
MFAP3,4238,0.2109923
MFAP3L,9848,-0.2261758
MFAP4,4239,-0.8590198
MFAP5,8076,-0.8589056
MFF,56947,-0.1497579
MFGE8,4240,0.1880665
MFHAS1,9258,0.4426581
MFI2,4241,-0.0080783
MFN1,55669,0.408978
MFN2,9927,-0.2095066
MFNG,4242,-0.6323058
MFSD1,64747,-0.4200718
MFSD10,10227,0.7704867
MFSD11,79157,0.1939755
MFSD12,126321,0.8383235
MFSD5,84975,0.0089292
MFSD6,54842,0.1284604
MFSD7,84179,0.7201176
MFSD9,84804,0.045163
MGA,23269,-0.5613639
MGAM,8972,0.9269938
MGAT1,4245,0.3543167
MGAT2,4247,0.5320594
MGAT3,4248,0.2591735
MGAT4A,11320,0.3783088
MGAT4B,11282,0.3813997
MGAT4C,25834,0.0801889
MGAT5,4249,-0.3611217
MGC12488,84786,-0.1478153
MGC13053,84796,0.1139545
MGC2889,84789,0.2009983
MGC4859,79150,0.1377191
MGEA5,10724,-0.3495351
MGLL,11343,-0.0758698
MGMT,4255,-0.0156037
MGP,4256,-0.3069678
MGRN1,23295,-0.0639408
MGST2,4258,-0.2273236
MGST3,4259,-0.3332427
MIA,8190,-0.330204
MIA2,117153,0.3516032
MIA3,375056,-0.3323507
MICA,100507436,0.6388014
MICAL1,64780,0.5274098
MICAL2,9645,0.4126214
MICAL3,57553,0.1745181
MICALL1,85377,-0.1829682
MICALL2,79778,0.0268136
MICB,4277,0.3467576
MICU1,10367,-0.0116857
MICU2,221154,-0.308619
MID1,4281,-0.3811284
MID1IP1,58526,-0.4558479
MID2,11043,-0.3303188
MIEF1,54471,-0.1103926
MIER2,54531,0.6091797
MIF,4282,0.3848301
MIIP,60672,0.6543422
MILR1,284021,0.4314534
MINA,84864,-0.1234649
MINK1,50488,0.1520764
MINPP1,9562,0.0515077
MIOS,54468,0.2704812
MIP,4284,-0.2233524
MIPEP,4285,-0.2669077
MIR22HG,84981,-0.652055
MIR600HG,81571,0.8372972
